OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,LONGITUDE,LATITUDE,LABEL
Weld Range West 2 Cr,mineral deposit,WA,"Chromium, Nickel",117.7025,-26.857900000000033,0
Marandoo MMP2,mineral deposit,WA,Iron,118.16789999999999,-22.64950000000006,0
Wittenoom Scree,mineral deposit,WA,Iron,118.26490000000001,-22.31559999999997,0
Friendly Creek 2,mineral deposit,WA,Tin,118.3238,-21.241699999999973,0
Turner River Dune Sand North / Holcim,Deposit - Unspecified,WA,Sand - undifferentiated,118.4664,-20.493700000000047,0
Sandy Hill / Holcim,Mine - Openpit,WA,"Sand - undifferentiated, Gravel",118.47390000000001,-20.450499999999987,0
Boodarie Sand 1 / NRWC,mineral deposit,WA,Sand - undifferentiated,118.44840000000002,-20.35110000000001,0
Lot 171 Great Southern Highway 1 / Seabrook,mineral deposit,WA,Gravel,117.0043,-32.3351,0
Wildcat PGE - Baron,mineral deposit,WA,"Platinum, Palladium",117.43560000000001,-29.05839999999999,0
Lakeside,mineral deposit,WA,"Uranium oxide, Uranium, Vanadium",117.70969999999998,-27.43209999999997,0
Governess North,mineral deposit,WA,Limestone,117.72560000000001,-27.382400000000015,0
Coodardy / Hronsky (20),mineral deposit,WA,Tin,117.66980000000001,-27.28990000000002,0
Weld Range / Zadow (20),mineral deposit,WA,Ochre,117.7032,-26.93339999999995,0
Range Well Ni 2,mineral deposit,WA,"Nickel, Cobalt",117.7918,-26.823800000000006,0
Wittenoom Asbestos,mineral deposit,WA,Asbestos - crocidolite,118.32730000000001,-22.32630000000004,0
Investigator Main,Deposit - Unspecified,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",118.38180000000001,-22.08699999999996,0
Investigator West,mineral deposit,WA,Iron,118.3084,-22.070400000000024,0
Kangan - Wodgina / Rogers (45),mineral deposit,WA,"Tantalum, Beryl - undifferentiated",118.50409999999998,-21.092999999999996,0
Mt Dove,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron",118.45960000000001,-20.937,0
Indee Sand Environmental Group,mineral deposit,WA,Sand - undifferentiated,118.52289999999999,-20.75879999999996,0
Turner River M45/707 / Hanson,mineral deposit,WA,"Gravel, Sand - undifferentiated",118.51860000000002,-20.608399999999982,0
Turner River South M45/1193 / Hanson,mineral deposit,WA,"Sand - undifferentiated, Gravel",118.4862,-20.537099999999974,0
Boodarie Borrow Pit / RHI,mineral deposit,WA,"Sand - undifferentiated, Aggregate - coarse",118.55840000000002,-20.394600000000068,0
Clarke Rd Lot 10177 North Walpole / Catalano,mineral deposit,WA,Gravel,116.7505,-34.93020000000002,0
Kojonup Dolomite / Paini,mineral deposit,WA,"Dolomite, Agricultural Lime",116.90860000000002,-33.68750000000002,0
Williams-Kondinin Road Lot R12088 Minigin,mineral deposit,WA,Gravel,117.0862,-32.971699999999956,0
Lake Cowcowing South / Cockburn,mineral deposit,WA,Gypsum,117.3352,-31.03070000000003,0
Koorda NW,mineral deposit,WA,Gypsum,117.35380000000002,-30.72839999999998,0
Lake O'Grady M70/1371,mineral deposit,WA,Gypsum,117.42710000000001,-30.382399999999965,0
Mt Magnet North Gravel pit / Main Roads,mineral deposit,WA,"Gravel, Sand - construction",117.74549999999999,-28.12710000000003,0
Governess South,mineral deposit,WA,Limestone,117.7408,-27.411500000000004,0
Chester East,mineral deposit,WA,Limestone,117.8037,-27.33499999999999,0
W10 - Beebyn,mineral deposit,WA,Iron,117.82230000000001,-26.879200000000026,0
Parks Reef East PGE,Deposit - Unspecified,WA,Platinum group elements,117.81860000000002,-26.828600000000023,0
Angelo River Uranium,mineral deposit,WA,"Uranium oxide, Uranium",118.22439999999999,-23.580699999999986,0
Yampire Crocidolite,mineral deposit,WA,Asbestos - crocidolite,118.4529,-22.413599999999978,0
Mt Francisco / Ball W (45),mineral deposit,WA,Beryl - undifferentiated,118.54879999999999,-21.385600000000004,0
Mt Francisco / Johnston (45),mineral deposit,WA,"Tantalum pentoxide, Beryl - undifferentiated, Tantalum",118.55659999999999,-21.374200000000013,0
Mills Finds West / McPherson (45),mineral deposit,WA,"Tantalum, Niobium, Niobium pentoxide",118.5413,-21.27589999999999,0
Kangan Gravel 1,mineral deposit,WA,"Gravel, Sand - undifferentiated",118.57250000000002,-21.062500000000036,0
Carubumya Well - Indee,mineral deposit,WA,"Aggregate - undifferentiated, Bush rock, Sand - undifferentiated, Aggregate - coarse",118.6387,-20.685400000000005,0
Pippingarra Sand / Young,mineral deposit,WA,Sand - undifferentiated,118.62650000000001,-20.431299999999993,0
Beaufort River Dolomite,mineral deposit,WA,"Agricultural Lime, Dolomite",117.05340000000001,-33.574999999999996,0
Quarry Rd Lot 202 Minigin,mineral deposit,WA,"Aggregate - undifferentiated, Dolerite",117.1095,-32.93989999999998,0
Lots 4690 & 6216 Brookton Hwy / Colaren,mineral deposit,WA,Sand - undifferentiated,117.2323,-32.307099999999984,0
Brookton D,Deposit - Unspecified,WA,Kaolin,117.28890000000001,-32.25939999999998,0
Cunderdin East,mineral deposit,WA,Gypsum,117.3159,-31.6422,0
Quenda Quartz,mineral deposit,WA,"Aggregate - undifferentiated, Quartz - undifferentiated, Granite",117.33529999999999,-31.410699999999935,0
Bulagin,mineral deposit,WA,Salt,117.3371,-31.314000000000025,0
Nalkain,mineral deposit,WA,Gypsum,117.4013,-31.01769999999998,0
Lake Cowcowing North,mineral deposit,WA,Gypsum,117.3906,-30.948100000000014,0
Koorda SW (70),mineral deposit,WA,Gypsum,117.4565,-30.8434,0
Koorda,mineral deposit,WA,Gypsum,117.4057,-30.75170000000003,0
Goodingnow Northern Pegmatite / Chandilla (59),mineral deposit,WA,"Tantalum pentoxide, Tantalum, Feldspar, Beryl - undifferentiated",117.68649999999998,-29.307000000000006,0
Paynes Find / Taylor (59),mineral deposit,WA,"Tungsten trioxide (wolframite), Tungsten",117.6908,-29.24919999999998,0
Wydgee North,mineral deposit,WA,Beryl - undifferentiated,117.76289999999999,-28.796199999999978,0
Mt Magnet / Westralian Ores (58),mineral deposit,WA,Dolomite,117.84580000000001,-28.072699999999983,0
Cue Historic Building Stone,mineral deposit,WA,"Unspecified/Unknown, Dimension stone",117.9004,-27.41929999999997,0
Chesterfield,mineral deposit,WA,Barite,118.0071,-26.455300000000026,0
Chesterfield Brt 3,mineral deposit,WA,"Barite, Lead",118.0038,-26.44339999999996,0
Mt Deverell,Mine - Openpit,WA,"Variscite, Phosphate, Ornamental stone",118.20340000000002,-24.991400000000016,0
Divide Creek Jasper 1,mineral deposit,WA,Jasper,118.36940000000001,-23.43219999999999,0
Borrow Pit BP355,mineral deposit,WA,Gravel,118.49610000000001,-22.875000000000014,0
Murrays Hill,mineral deposit,WA,"Alumina, Phosphorus, Unspecified/Unknown, Iron, Manganese",118.51280000000001,-22.121000000000002,0
Mt Francisco-Numbana / Hall and Pinchin (45),mineral deposit,WA,"Niobium pentoxide, Beryl - undifferentiated, Tantalum, Niobium",118.63400000000001,-21.341999999999988,0
Stannum (45),mineral deposit,WA,"Tin, Tantalum, Niobium, Lepidolite, Tin oxide/cassiterite",118.63329999999999,-21.245600000000017,0
Pilbara Beryl Crown Lands Sundry Producers,mineral deposit,WA,Beryl - undifferentiated,118.67809999999999,-21.193999999999992,0
Newman Line Rail Ballast - Quarry 2 (73 Km),mineral deposit,WA,Aggregate - undifferentiated,118.68400000000001,-20.920899999999975,0
Wallareenya (45),mineral deposit,WA,Beryl - undifferentiated,118.713,-20.78770000000007,0
Cookes Hill Quarry / Elazac,mineral deposit,WA,"Aggregate - undifferentiated, Aggregate - coarse, Bush rock, Dolerite, Sand - undifferentiated, Aggregate - marine",118.66790000000002,-20.723599999999998,0
Bore Creek,mineral deposit,WA,Tantalum,118.69289999999998,-20.622200000000007,0
Boomerang Aggregate,mineral deposit,WA,"Sand - undifferentiated, Aggregate - undifferentiated",118.7395,-20.546399999999952,0
Pilbara Area Group / Boral,mineral deposit,WA,"Aggregate - undifferentiated, Sand - undifferentiated, Gravel",118.69,-20.42620000000004,0
Port Hedland - Beebingarra Creek / Brookdale-Buckski,mineral deposit,WA,"Sand - undifferentiated, Gravel",118.6975,-20.39010000000001,0
Wagin northwest,mineral deposit,WA,Clay - brick,117.26440000000001,-33.14679999999998,0
Quairading Sand,mineral deposit,WA,Sand - undifferentiated,117.4002,-31.999000000000034,0
Remlap Gypsum,mineral deposit,WA,Gypsum,117.6288,-30.194299999999984,0
Lake Moore - Maranalgo Main 1,mineral deposit,WA,Gypsum,117.68249999999999,-29.578200000000006,0
Lake Moore - Maranalgo Northeast,mineral deposit,WA,Gypsum,117.71299999999998,-29.535999999999987,0
Quarry Hill - Oudabunna,mineral deposit,WA,Aggregate - coarse,117.75300000000001,-29.0367,0
Mt Magnet Gravel pit 1 / Main Roads,mineral deposit,WA,Gravel,117.8976,-28.08500000000004,0
Mt Magnet Sand / Mt Magnet Shire,mineral deposit,WA,Sand - undifferentiated,117.8895,-28.008399999999956,0
Nallan,mineral deposit,WA,Limestone,117.9802,-27.290599999999984,0
Juna Downs South - Brockman Detritals,mineral deposit,WA,Iron,118.5313,-22.930899999999955,0
Juna Downs Junction Borrow Pit BP362,mineral deposit,WA,Gravel,118.55390000000001,-22.869600000000013,0
Dales Gorge Detritals,mineral deposit,WA,Iron,118.6584,-22.333099999999956,0
Mulga East,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron, Manganese",118.63920000000002,-22.14480000000006,0
Wodgina / Grayden and Co (45),mineral deposit,WA,"Tantalum, Niobium, Niobium pentoxide",118.68100000000001,-21.339399999999998,0
Wodgina / Northern Minerals 2 (45),mineral deposit,WA,"Tantalum, Niobium, Niobium pentoxide",118.7386,-21.2646,0
Pippingarra / North West Quarries,mineral deposit,WA,"Aggregate - undifferentiated, Feldspar, Mica, Granite, Sand - undifferentiated",118.76140000000001,-20.573700000000077,0
Pippingarra Station Gravel,mineral deposit,WA,Gravel,118.78160000000001,-20.457400000000003,0
Piesse Rd Piesseville Sand 1 / Great Southern Quarries,mineral deposit,WA,Sand - undifferentiated,117.29780000000001,-33.217499999999994,0
North Kweda Road Lot 19556 Brookton / Wilkinson,mineral deposit,WA,Gravel,117.4115,-32.2958,0
Horsley Road Gravel,mineral deposit,WA,Gravel,117.5364,-32.11650000000004,0
Lake Wallambin East,mineral deposit,WA,Gypsum,117.66000000000001,-30.981499999999965,0
Watts - Ottey - Whitsed - Gabbin,mineral deposit,WA,Kaolin,117.7225,-30.615599999999986,0
Mt Magnet Gravel pit 4 / Main Roads,mineral deposit,WA,Gravel,117.9747,-28.120700000000014,0
Tuckanarra Quarry / Main Roads,mineral deposit,WA,"Aggregate - undifferentiated, Granite",118.1379,-27.13640000000005,0
Worthington Creek Sand,mineral deposit,WA,Sand - undifferentiated,118.30370000000002,-26.106999999999967,0
Mt Padbury (52),mineral deposit,WA,Manganese,118.3438,-25.624800000000032,0
Turee Creek Uranium,mineral deposit,WA,"Uranium oxide, Uranium",118.5969,-23.48809999999999,0
MAC - Alligator North Flank,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",118.60459999999999,-23.045800000000067,0
Railway-Railink / United Minerals,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron",118.689,-22.88920000000002,0
Koodaideri Detritals - Deposit 186,mineral deposit,WA,Iron,118.74609999999998,-22.35659999999997,0
Pinga Creek Alluvial 1,mineral deposit,WA,"Tin oxide/cassiterite, Tin",118.79479999999998,-21.50200000000002,0
Pincunah South,mineral deposit,WA,Iron,118.8585,-21.21429999999998,0
Pilgangoora / Pilgan (45),mineral deposit,WA,"Tin, Tantalum, Tantalum pentoxide",118.8987,-21.064399999999996,0
Creek 8,mineral deposit,WA,Tantalum,118.90870000000001,-20.98169999999999,0
Koolinda North - Tabba Tabba (45),mineral deposit,WA,Tantalum,118.91980000000001,-20.664500000000018,0
Poondano / Boral,mineral deposit,WA,"Aggregate - coarse, Aggregate - undifferentiated",118.96650000000001,-20.37380000000003,0
Port Hedland Salt Concentrator Ponds,mineral deposit,WA,Salt,118.9366,-20.25710000000002,0
Parry Beach (70),mineral deposit,WA,"Limesand, Limestone",117.14069999999998,-35.044299999999986,0
Denmark HMS,mineral deposit,WA,"Heavy minerals, Ilmenite, Zircon, Leucoxene",117.19870000000002,-34.986799999999995,0
Lime Lake Limestone,mineral deposit,WA,"Gypsum, Limestone, Sea shells / shell grit, Limesand",117.38690000000001,-33.41599999999999,0
Jubuk Iron,mineral deposit,WA,"Iron, Magnetite",117.5941,-32.21570000000003,0
Tampu,Deposit - Unspecified,WA,Kaolin,117.81050000000002,-30.223199999999984,0
Belele Three Asbc 1,mineral deposit,WA,Asbestos - amphibole,118.36849999999998,-26.4137,0
Jabiru Iron,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Titanium dioxide, Alumina, Iron",118.3843,-25.691399999999977,0
Elsa 2,Mine - Openpit,WA,"Alumina, Iron, Lead, Unspecified/Unknown, Phosphorus, Sulphur, Manganese",118.42650000000002,-25.668999999999976,0
Abra Barite,mineral deposit,WA,Barite,118.58690000000001,-24.645299999999985,0
West Angelas Deposit D,mineral deposit,WA,Iron,118.6669,-23.17459999999996,0
MAC - Hill 65,mineral deposit,WA,"Phosphorus, Iron",118.6948,-22.931399999999986,0
Borrow Pit BP378,mineral deposit,WA,Gravel,118.70459999999999,-22.916700000000066,0
Fig Tree CID,mineral deposit,WA,"Unspecified/Unknown, Magnesia (magnesium oxide), Manganese, Phosphorus, Sulphur, Titanium dioxide, Alumina, Iron",118.73389999999999,-22.556100000000008,0
Koodaideri Detritals - Western,mineral deposit,WA,Iron,118.76169999999999,-22.3655,0
Chichester Quarry / Archipelago,mineral deposit,WA,"Aggregate - undifferentiated, Granite, Basalt",118.8458,-21.98750000000004,0
Wallareenya Grunerite Prospect,mineral deposit,WA,"Unspecified/Unknown, Ornamental stone",118.96169999999998,-21.343000000000053,0
Pincunah East,mineral deposit,WA,Iron,118.9696,-21.23759999999998,0
Pincunah North 1,mineral deposit,WA,Iron,118.89040000000001,-21.161300000000008,0
Pilgangoora No 3 Workings,mineral deposit,WA,"Tantalum, Tin",118.9096,-21.05960000000003,0
Eastern Pegmatites - Pilgangoora,mineral deposit,WA,"Iron, Lithium oxide, Tantalum pentoxide, Lithium, Tantalum",118.90779999999998,-21.046600000000016,0
McPhees Hill / Hall (45),mineral deposit,WA,Beryl - emerald,118.9331,-20.934400000000036,0
Strelley Tantalum,mineral deposit,WA,"Tantalum pentoxide, Tantalum",119.0128,-20.534300000000023,0
Strelley / Glass (45),mineral deposit,WA,Beryl - undifferentiated,119.01840000000001,-20.50699999999998,0
Tabba Tabba / Boral,mineral deposit,WA,"Aggregate - undifferentiated, Aggregate - coarse, Bush rock, Granite, Sand - undifferentiated",118.9928,-20.368399999999987,0
Denmark - Ocean Beach,mineral deposit,WA,"Limestone, Limesand",117.32689999999998,-35.03180000000001,0
Guinness - Jubuk,mineral deposit,WA,Kaolin,117.6885,-32.40890000000007,0
Kellerberrin / Ajax Plaster (70),mineral deposit,WA,Gypsum,117.7052,-31.706400000000013,0
Lake McDermott,mineral deposit,WA,Gypsum,117.9234,-30.82219999999995,0
Mt Magnet Quartz / McQuillen (58),mineral deposit,WA,Quartz - undifferentiated,118.2406,-28.186000000000043,0
Wondinong / Aura,mineral deposit,WA,"Uranium oxide, Uranium, Vanadium",118.3102,-27.794999999999987,0
Gap Well Gravel 1,mineral deposit,WA,Gravel,118.3556,-26.807300000000012,0
Red Well Mgs,mineral deposit,WA,Magnesite,118.39920000000001,-26.487999999999992,0
Deposit E1 - Area L,mineral deposit,WA,Iron,118.49740000000001,-25.68490000000001,0
Deposit E2 - Area L,mineral deposit,WA,Iron,118.50599999999999,-25.673099999999977,0
Kingfisher / Sinosteel,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Sulphur, Titanium dioxide, Iron, Magnetite",118.5188,-25.553599999999953,0
Horseshoe / Westralian Ores (52),mineral deposit,WA,"Manganese ore, Manganese",118.56080000000001,-25.44100000000004,0
West Angelas Deposit E,mineral deposit,WA,Iron,118.79000000000002,-23.19809999999997,0
West Angelas Deposit B,mineral deposit,WA,Iron,118.76759999999999,-23.11850000000004,0
MAC - Mt Robinson,mineral deposit,WA,Iron,118.84950000000002,-23.032899999999927,0
MAC - Deposit F,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",118.87570000000001,-22.941700000000036,0
Packsaddle 1 West,mineral deposit,WA,Iron,118.8464,-22.924099999999985,0
Boundary - Lamb Creek,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron",118.8736,-22.813099999999935,0
Koodaideri Detritals - Deposit 275,mineral deposit,WA,Iron,118.8833,-22.412000000000027,0
Abydos Iron,mineral deposit,WA,Iron,119.0303,-21.452600000000015,0
McAllister 1,Deposit - Unspecified,WA,"Chromium oxide, Chromium, Iron, Titanium, Vanadium, Platinum group elements, Platinum, Palladium",119.04989999999998,-21.3616,0
Abydos / Coffin (45),mineral deposit,WA,Beryl - undifferentiated,119.0359,-21.310599999999983,0
West Star,mineral deposit,WA,"Alumina, Unspecified/Unknown, Iron, Magnetite",119.03150000000001,-21.23169999999998,0
Strelley Iron 1,Deposit - Unspecified,WA,Iron,119.06159999999998,-21.12629999999997,0
Crawford Bore,mineral deposit,WA,"Tantalum pentoxide, Tantalum",119.03470000000002,-20.823900000000055,0
Strelley / McGregor (45),mineral deposit,WA,"Beryl - undifferentiated, Mica",119.1106,-20.749400000000016,0
F13 South A,mineral deposit,WA,Iron,119.0791,-20.365599999999976,0
Marble Bar / Ord Riddley Mining (45),mineral deposit,WA,Ornamental stone,119.1512,-20.291000000000047,0
Ridley 1,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",119.17330000000001,-20.249900000000014,0
Nullaki Limestone,mineral deposit,WA,Limestone,117.41490000000002,-35.022400000000005,0
Martagallup Graphite,mineral deposit,WA,Graphite,117.4962,-34.43860000000002,0
Climie Rd Lot 8078 Cranbrook / Palmer,mineral deposit,WA,"Aggregate - undifferentiated, Sand - undifferentiated, Gravel, Granite, Dolerite",117.50380000000001,-34.30789999999997,0
Hull,mineral deposit,WA,Kaolin,117.5771,-34.05040000000002,0
Sparks - Wickepin,mineral deposit,WA,"Clay, Kaolin",117.72859999999999,-32.82959999999998,0
Smiths - Jubuk,mineral deposit,WA,Kaolin,117.72,-32.38450000000002,0
Doodlakine Granite,mineral deposit,WA,"Aggregate - undifferentiated, Aggregate - coarse, Dimension stone, Granite",117.8539,-31.61369999999994,0
Welbungin (70),mineral deposit,WA,Gypsum,117.95680000000002,-30.812600000000007,0
Couper - Danjinning,mineral deposit,WA,"Feldspar, Quartz - undifferentiated",118.0225,-30.59400000000001,0
Mudderwearie / Westralian Ores (52),mineral deposit,WA,Manganese,118.64990000000002,-25.60609999999997,0
Horseshoe Southeast,mineral deposit,WA,Manganese,118.61270000000002,-25.493400000000015,0
Angelo River - Orebody 40,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",118.881,-23.270599999999988,0
West Angelas Deposit F- East Pit,mineral deposit,WA,Iron,118.86229999999999,-23.19140000000001,0
MAC - SE Corner,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",118.9203,-23.094999999999967,0
Packsaddle Range P3,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",118.9605,-22.90560000000002,0
Fingers,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron",118.9798,-22.546899999999972,0
Newman Line Rail Ballast - Quarry 8 (219 km),mineral deposit,WA,"Bush rock, Gravel, Aggregate - undifferentiated, Basalt",118.99750000000002,-22.096700000000006,0
Dead Bullock Well 1 / Lamont (45),mineral deposit,WA,Asbestos - serpentine,119.1166,-21.609500000000033,0
Ironmount,mineral deposit,WA,Iron,119.0874,-21.186600000000002,0
Lalla Rookh / King (45),mineral deposit,WA,Asbestos - serpentine,119.1289,-21.140199999999993,0
Strelley Bridge Gravel,mineral deposit,WA,Gravel,119.1999,-20.32900000000002,0
Bornholm / Hamilton (70),mineral deposit,WA,Limestone,117.5664,-35.058000000000014,0
